order_id,is_prepaid,city_tier,past_cod_rejections,order_value,item_category,address_text,address_completeness,order_hour,is_weekend,rejected
ORD01380,1,1,0,790.0,electronics,"23, Church Street, Opposite Petrol Pump, Mumbai, 353545",100,21,1,0
ORD01381,0,1,0,480.0,electronics,"Door No. 5, Station Road, Behind Central Mall, Lucknow, 366385",100,5,0,0
ORD01382,0,2,0,570.0,fashion,"Plot No. 17, Gandhi Marg, Mumbai, 206550",90,19,0,0
ORD01383,1,1,1,1790.0,accessories,"Plot No. 17, Station Road, Indore, 658329",90,16,0,0
ORD01384,0,1,0,580.0,grocery,"Plot No. 17, Ashok Vihar, Ranchi",67,17,1,0
ORD01385,1,2,0,440.0,fashion,"Door No. 5, Lake View Lane, Jaipur, 625357",90,23,0,0
ORD01386,0,2,3,440.0,grocery,"23, Nehru Nagar, Near Water Tank, Patna, 544941",100,0,1,1
ORD01387,1,2,3,480.0,beauty,"H.No. 8, Model Colony, Indore, 278683",90,22,1,0
ORD01388,0,3,0,470.0,fashion,"Door No. 5, Model Colony, Near Govt School, Bhopal, 756740",100,12,1,1
ORD01389,1,2,0,310.0,electronics,"H.No. 8, MG Road, Opposite SBI Bank, Nagpur, 814812",100,18,0,0
ORD01390,0,3,0,340.0,beauty,"Door No. 5, Gandhi Marg, Bhopal",67,15,1,0
ORD01391,0,1,4,400.0,electronics,"H.No. 8, Park Street, Opposite SBI Bank, Nagpur, 477581",100,9,0,1
ORD01392,0,2,5,950.0,grocery,"Plot No. 17, Nehru Nagar, Kanpur",67,12,0,1
ORD01393,0,3,0,530.0,electronics,"23, Church Street, Near City Hospital, Bhopal, 297753",100,9,0,0
ORD01394,0,2,1,590.0,fashion,"Door No. 5, Gandhi Marg, Nagpur",67,13,0,1
ORD01395,0,2,0,1430.0,accessories,"H.No. 8, MG Road, Opposite SBI Bank, Bhopal, 345674",100,8,1,1
ORD01396,1,2,0,1450.0,fashion,"23, Gandhi Marg, Behind Central Mall, Lucknow",77,20,1,0
ORD01397,0,1,0,560.0,beauty,"Flat 4B, Park Street, Opposite Petrol Pump, Ranchi, 724294",100,10,0,0
ORD01398,0,2,0,460.0,fashion,"Plot No. 17, Park Street, Behind Central Mall, Mirzapur, 401429",100,2,1,0
ORD01399,1,2,0,400.0,electronics,"Door No. 5, Nehru Nagar, Ranchi, 336725",90,7,1,0
ORD01400,1,3,0,1010.0,electronics,"Door No. 5, Church Street, Kanpur",67,11,1,0
ORD01401,0,1,1,590.0,fashion,"Station Road, Guwahati, 313392",63,2,0,0
ORD01402,0,3,0,530.0,electronics,"H.No. 8, Gandhi Marg, Mirzapur, 739021",90,6,0,0
ORD01403,0,3,1,410.0,fashion,"MG Road, Near Water Tank, Mirzapur, 161126",73,13,0,0
ORD01404,1,1,0,420.0,home,"Plot No. 17, Station Road, Indore",67,6,0,0
ORD01405,1,2,0,810.0,beauty,"H.No. 8, Church Street, Near City Hospital, Pune, 600283",100,6,0,0
ORD01406,0,3,0,300.0,fashion,"Plot No. 17, Nehru Nagar, Near Water Tank, Mirzapur, 756871",100,13,1,1
ORD01407,1,3,0,1210.0,accessories,"Flat 4B, Ashok Vihar, Pune",67,11,1,0
ORD01408,1,2,0,480.0,fashion,"Flat 4B, Gandhi Marg, Indore, 763947",90,0,0,0
ORD01409,1,2,0,610.0,fashion,"Flat 4B, MG Road, Opposite Petrol Pump, Kanpur, 265015",100,4,0,0
ORD01410,1,2,0,300.0,beauty,"Door No. 5, Park Street, Jaipur",67,10,0,0
ORD01411,0,2,0,660.0,electronics,"Door No. 5, Ashok Vihar, Kanpur, 477155",90,0,0,0
ORD01412,0,1,1,550.0,electronics,"H.No. 8, Station Road, Patna, 765311",90,22,0,0
ORD01413,0,2,2,650.0,fashion,"Door No. 5, Sector 12, Opposite Petrol Pump, Nagpur, 676203",100,12,1,0
ORD01414,0,1,0,1610.0,grocery,"Flat 4B, Ashok Vihar, Near Water Tank, Bhopal, 798125",100,23,0,0
ORD01415,0,1,0,740.0,beauty,"23, Gandhi Marg, Kanpur, 819256",90,22,0,0
ORD01416,1,2,0,410.0,fashion,"Plot No. 17, Sector 12, Mirzapur, 224115",90,16,0,0
ORD01417,0,2,1,430.0,electronics,"Station Road, Patna",40,2,0,1
ORD01418,0,2,0,950.0,grocery,"Plot No. 17, Model Colony, Indore, 199958",90,9,1,0
ORD01419,0,2,0,1450.0,home,"Plot No. 17, Sector 12, Opposite SBI Bank, Bhopal",77,18,1,0
ORD01420,1,2,0,790.0,fashion,"Door No. 5, Sector 12, Mumbai",67,6,0,0
ORD01421,0,1,3,1010.0,electronics,"Door No. 5, Sector 12, Near Water Tank, Kanpur, 765951",100,19,1,1
ORD01422,0,2,0,960.0,fashion,"H.No. 8, Station Road, Mirzapur",67,2,0,0
ORD01423,0,3,1,1560.0,home,"23, Ashok Vihar, Pune, 804907",90,21,0,0
ORD01424,0,2,0,210.0,grocery,"Park Street, Bhopal, 224503",63,11,0,1
ORD01425,1,2,4,990.0,electronics,"H.No. 8, Lake View Lane, Opposite Petrol Pump, Ranchi, 302489",100,21,0,0
ORD01426,1,2,2,1200.0,electronics,"Door No. 5, Nehru Nagar, Opposite Petrol Pump, Patna, 157238",100,9,0,0
ORD01427,0,3,0,300.0,accessories,"Sector 12, Indore, 241172",63,20,0,1
ORD01428,1,1,2,390.0,home,"Plot No. 17, Model Colony, Ranchi, 695143",90,11,0,0
ORD01429,1,2,0,400.0,home,"H.No. 8, Lake View Lane, Near City Hospital, Mumbai, 427639",100,14,0,0
ORD01430,1,2,2,430.0,fashion,"H.No. 8, Sector 12, Bhopal, 838188",90,5,1,0
ORD01431,0,2,2,500.0,beauty,"H.No. 8, Church Street, Guwahati, 652769",90,18,0,0
ORD01432,0,1,0,770.0,home,"23, Nehru Nagar, Lucknow, 267662",90,4,1,1
ORD01433,0,2,1,1120.0,electronics,"Door No. 5, Nehru Nagar, Kanpur, 734941",90,19,0,1
ORD01434,1,1,0,1270.0,accessories,"23, Park Street, Near City Hospital, Lucknow, 544196",100,1,1,0
ORD01435,0,2,0,400.0,accessories,"H.No. 8, Ashok Vihar, Lucknow, 160612",90,20,0,0
ORD01436,0,2,0,400.0,beauty,"Plot No. 17, Gandhi Marg, Indore, 554279",90,18,0,1
ORD01437,0,1,1,1460.0,home,"H.No. 8, Church Street, Pune, 149680",90,18,0,0
ORD01438,1,3,0,980.0,electronics,"Door No. 5, Lake View Lane, Opposite SBI Bank, Bhopal, 530608",100,3,0,0
ORD01439,0,1,0,700.0,fashion,"H.No. 8, Church Street, Patna, 767189",90,19,1,0
ORD01440,1,3,1,880.0,electronics,"H.No. 8, Gandhi Marg, Indore, 247348",90,4,1,0
ORD01441,1,2,0,650.0,grocery,"Door No. 5, MG Road, Guwahati, 484869",90,6,0,0
ORD01442,0,1,0,910.0,electronics,"Plot No. 17, Church Street, Opposite Petrol Pump, Ranchi, 563484",100,3,0,0
ORD01443,1,1,0,540.0,accessories,"Door No. 5, Gandhi Marg, Guwahati, 267944",90,10,0,0
ORD01444,0,3,0,780.0,fashion,"23, Station Road, Near City Hospital, Patna, 460940",100,22,0,0
ORD01445,1,1,0,270.0,home,"Door No. 5, Sector 12, Opposite Petrol Pump, Kanpur, 572134",100,2,1,0
ORD01446,0,1,0,440.0,beauty,"Lake View Lane, Opposite Petrol Pump, Pune, 506640",73,4,0,1
ORD01447,1,2,4,440.0,home,"23, Station Road, Opposite Petrol Pump, Lucknow, 416211",100,19,0,0
ORD01448,1,2,1,530.0,accessories,"H.No. 8, MG Road, Opposite SBI Bank, Nagpur, 641386",100,14,0,0
ORD01449,1,2,0,380.0,accessories,"Flat 4B, MG Road, Near Water Tank, Kanpur, 580977",100,20,0,0
ORD01450,1,1,0,480.0,fashion,"H.No. 8, Sector 12, Opposite SBI Bank, Nagpur, 796706",100,17,1,0
ORD01451,0,1,0,270.0,fashion,"Church Street, Behind Central Mall, Jaipur, 147439",73,15,0,0
ORD01452,1,1,1,920.0,fashion,"23, Ashok Vihar, Jaipur, 405707",90,15,0,0
ORD01453,1,1,0,630.0,beauty,"Flat 4B, Park Street, Jaipur",67,9,0,0
ORD01454,1,2,0,240.0,electronics,"Flat 4B, Church Street, Opposite SBI Bank, Indore, 616594",100,0,0,0
ORD01455,0,2,2,400.0,beauty,"Park Street, Near Govt School, Jaipur, 384735",73,22,0,1
ORD01456,1,1,0,810.0,electronics,"H.No. 8, Ashok Vihar, Near Water Tank, Mirzapur, 692033",100,10,1,0
ORD01457,1,2,0,480.0,beauty,"Door No. 5, Sector 12, Near Water Tank, Patna, 653826",100,16,1,0
ORD01458,1,2,3,440.0,grocery,"Flat 4B, Park Street, Behind Central Mall, Guwahati",77,23,1,0
ORD01459,0,3,1,640.0,home,"Door No. 5, Sector 12, Guwahati, 685116",90,14,1,0
ORD01460,1,3,0,820.0,home,"H.No. 8, Nehru Nagar, Mirzapur, 795020",90,6,0,0
ORD01461,0,3,1,280.0,fashion,"Flat 4B, Model Colony, Indore",67,5,0,1
ORD01462,1,1,0,930.0,electronics,"Flat 4B, MG Road, Opposite Petrol Pump, Lucknow, 161754",100,14,0,0
ORD01463,0,1,1,410.0,home,"Flat 4B, Park Street, Lucknow",67,14,1,1
ORD01464,1,2,0,660.0,electronics,"Flat 4B, Church Street, Near Water Tank, Pune, 243569",100,6,1,0
ORD01465,1,1,2,650.0,accessories,"Door No. 5, Ashok Vihar, Mirzapur",67,2,0,0
ORD01466,0,2,4,480.0,accessories,"Plot No. 17, Lake View Lane, Indore",67,13,1,1
ORD01467,1,3,3,360.0,grocery,"Plot No. 17, Nehru Nagar, Behind Central Mall, Nagpur",77,8,0,0
ORD01468,0,3,3,560.0,electronics,"Door No. 5, Lake View Lane, Jaipur",67,2,0,0
ORD01469,1,3,0,1760.0,beauty,"H.No. 8, Station Road, Indore, 725292",90,5,0,0
ORD01470,1,2,0,290.0,electronics,"Station Road, Pune, 237192",63,19,0,0
ORD01471,1,2,0,1840.0,fashion,"Door No. 5, Church Street, Patna, 391343",90,8,0,0
ORD01472,1,2,1,570.0,electronics,"H.No. 8, Church Street, Mumbai",67,0,0,0
ORD01473,1,1,3,680.0,fashion,"Flat 4B, MG Road, Pune, 127133",90,8,1,0
ORD01474,0,2,0,350.0,electronics,"Plot No. 17, MG Road, Behind Central Mall, Indore, 675516",100,11,0,1
ORD01475,0,1,3,420.0,electronics,"MG Road, Ranchi, 833924",63,3,1,1
ORD01476,1,2,2,490.0,accessories,"H.No. 8, MG Road, Kanpur, 594339",90,15,0,0
ORD01477,1,2,4,360.0,electronics,"Sector 12, Lucknow, 573991",63,4,1,0
ORD01478,1,2,3,590.0,accessories,"H.No. 8, Sector 12, Pune, 495786",90,16,1,0
ORD01479,1,3,0,520.0,fashion,"Gandhi Marg, Lucknow, 471853",63,16,1,1
ORD01480,0,2,0,2020.0,fashion,"23, Model Colony, Opposite SBI Bank, Patna, 388842",100,5,0,0
ORD01481,1,3,0,330.0,home,"H.No. 8, Lake View Lane, Near Govt School, Kanpur",77,14,0,0
ORD01482,0,1,0,710.0,beauty,"Plot No. 17, Lake View Lane, Behind Central Mall, Kanpur, 295757",100,0,0,0
ORD01483,0,2,1,770.0,fashion,"Flat 4B, MG Road, Near Water Tank, Ranchi",77,12,0,0
ORD01484,0,2,2,350.0,fashion,"Plot No. 17, MG Road, Behind Central Mall, Guwahati, 313382",100,15,0,0
ORD01485,0,2,3,1000.0,electronics,"Flat 4B, Station Road, Behind Central Mall, Bhopal, 135829",100,1,0,1
ORD01486,0,3,1,520.0,electronics,"Flat 4B, Station Road, Behind Central Mall, Pune",77,18,0,0
ORD01487,0,1,0,200.0,beauty,"H.No. 8, Church Street, Opposite Petrol Pump, Jaipur",77,22,1,0
ORD01488,1,2,0,990.0,home,"Plot No. 17, Nehru Nagar, Opposite SBI Bank, Lucknow, 271452",100,1,0,0
ORD01489,0,2,0,340.0,fashion,"Gandhi Marg, Patna",40,20,1,0
ORD01490,0,3,0,350.0,accessories,"Lake View Lane, Indore, 527765",63,11,0,0
ORD01491,0,1,0,1000.0,fashion,"Door No. 5, MG Road, Opposite Petrol Pump, Nagpur, 177872",100,11,0,0
ORD01492,0,3,0,540.0,beauty,"Flat 4B, Model Colony, Opposite Petrol Pump, Nagpur, 533353",100,7,0,0
ORD01493,0,2,0,1150.0,grocery,"H.No. 8, Nehru Nagar, Kanpur, 664368",90,11,1,0
ORD01494,0,1,0,1370.0,accessories,"23, Church Street, Indore, 320168",90,23,1,0
ORD01495,1,2,1,450.0,electronics,"23, Park Street, Mumbai, 154122",90,10,1,0
ORD01496,1,2,0,1070.0,beauty,"H.No. 8, Park Street, Near Govt School, Guwahati, 148036",100,1,0,0
ORD01497,1,2,0,420.0,electronics,"23, Church Street, Bhopal, 332835",90,0,0,0
ORD01498,0,3,0,2540.0,beauty,"Flat 4B, Sector 12, Opposite Petrol Pump, Pune, 480757",100,3,0,0
ORD01499,0,2,4,440.0,electronics,"Nehru Nagar, Near City Hospital, Mumbai",50,8,0,0
ORD01500,1,2,0,1230.0,electronics,"Door No. 5, Ashok Vihar, Patna, 630468",90,6,1,0
ORD01501,0,2,0,1100.0,accessories,"23, Park Street, Near City Hospital, Mirzapur, 152582",100,21,1,1
ORD01502,0,1,1,800.0,fashion,"Plot No. 17, Church Street, Near City Hospital, Pune",77,9,0,0
ORD01503,0,1,1,440.0,accessories,"Door No. 5, Ashok Vihar, Nagpur, 670536",90,19,1,0
ORD01504,0,2,3,610.0,accessories,"Door No. 5, Station Road, Lucknow, 607269",90,13,0,0
ORD01505,0,2,0,200.0,home,"Flat 4B, Lake View Lane, Bhopal, 405099",90,0,0,1
ORD01506,0,1,0,760.0,electronics,"Flat 4B, Lake View Lane, Guwahati, 426126",90,4,0,0
ORD01507,1,2,0,820.0,electronics,"Flat 4B, Lake View Lane, Near City Hospital, Indore, 606132",100,12,0,0
ORD01508,0,2,1,720.0,accessories,"Door No. 5, Lake View Lane, Mirzapur, 556068",90,5,0,0
ORD01509,1,1,0,200.0,fashion,"Plot No. 17, Gandhi Marg, Near Govt School, Indore, 330632",100,21,0,0
ORD01510,1,2,0,310.0,home,"Door No. 5, Nehru Nagar, Indore, 528152",90,16,1,1
ORD01511,1,1,0,420.0,beauty,"H.No. 8, Model Colony, Opposite SBI Bank, Ranchi, 176141",100,14,0,0
ORD01512,1,3,0,790.0,accessories,"H.No. 8, Gandhi Marg, Guwahati",67,6,0,0
ORD01513,1,3,0,790.0,grocery,"23, Station Road, Near City Hospital, Patna, 358510",100,7,0,0
ORD01514,0,2,1,600.0,beauty,"Door No. 5, Nehru Nagar, Ranchi, 650761",90,20,1,0
ORD01515,0,1,1,970.0,fashion,"Door No. 5, Nehru Nagar, Lucknow, 516677",90,1,0,0
ORD01516,0,3,0,360.0,electronics,"Plot No. 17, Lake View Lane, Lucknow, 398209",90,17,1,0
ORD01517,1,3,0,960.0,fashion,"Flat 4B, Park Street, Pune, 430937",90,20,0,0
ORD01518,1,3,1,880.0,accessories,"Flat 4B, Gandhi Marg, Ranchi, 689639",90,22,0,1
ORD01519,0,1,0,830.0,beauty,"Door No. 5, Sector 12, Near Water Tank, Jaipur",77,6,0,0
ORD01520,1,2,0,600.0,grocery,"Door No. 5, Sector 12, Pune, 455040",90,19,0,0
ORD01521,0,3,0,2000.0,beauty,"Door No. 5, Gandhi Marg, Near Water Tank, Kanpur, 137140",100,15,0,0
ORD01522,1,2,1,890.0,home,"Nehru Nagar, Behind Central Mall, Patna",50,18,0,0
ORD01523,0,2,3,370.0,fashion,"Plot No. 17, Church Street, Near City Hospital, Kanpur, 410396",100,8,0,1
ORD01524,0,2,1,770.0,electronics,"Flat 4B, Nehru Nagar, Near City Hospital, Jaipur, 233546",100,11,0,0
ORD01525,0,2,0,1040.0,fashion,"Plot No. 17, Lake View Lane, Opposite Petrol Pump, Mumbai, 201276",100,13,0,1
ORD01526,0,1,0,470.0,beauty,"Flat 4B, Gandhi Marg, Pune",67,6,1,0
ORD01527,0,2,3,1280.0,fashion,"H.No. 8, Gandhi Marg, Mirzapur, 840147",90,1,1,0
ORD01528,0,1,0,840.0,beauty,"Plot No. 17, Ashok Vihar, Mumbai, 540607",90,16,1,0
ORD01529,1,2,5,200.0,beauty,"Park Street, Pune, 119719",63,10,0,0
ORD01530,0,1,4,800.0,electronics,"H.No. 8, Station Road, Patna, 457049",90,17,0,1
ORD01531,0,2,0,520.0,fashion,"23, Station Road, Mumbai, 528337",90,11,1,0
ORD01532,1,1,3,920.0,electronics,"Flat 4B, Park Street, Nagpur",67,2,0,0
ORD01533,1,2,0,1170.0,electronics,"H.No. 8, Church Street, Mumbai, 559542",90,20,1,0
ORD01534,0,3,2,750.0,beauty,"23, Station Road, Behind Central Mall, Lucknow, 503986",100,13,1,0
ORD01535,0,1,0,1810.0,fashion,"Door No. 5, Church Street, Pune, 253453",90,14,0,0
ORD01536,0,1,0,600.0,grocery,"Flat 4B, Model Colony, Pune",67,18,0,0
ORD01537,0,1,1,970.0,grocery,"H.No. 8, Model Colony, Patna, 580908",90,9,1,0
ORD01538,1,3,2,1080.0,fashion,"Plot No. 17, Station Road, Bhopal, 409266",90,8,1,0
ORD01539,0,2,0,630.0,beauty,"H.No. 8, Gandhi Marg, Lucknow",67,9,1,0
ORD01540,0,2,1,1060.0,beauty,"Station Road, Jaipur, 315666",63,19,0,0
ORD01541,1,1,0,470.0,beauty,"Flat 4B, Sector 12, Nagpur, 223036",90,22,0,0
ORD01542,0,2,0,520.0,fashion,"Plot No. 17, Gandhi Marg, Jaipur, 694327",90,3,0,0
ORD01543,1,3,0,300.0,fashion,"Flat 4B, Nehru Nagar, Mirzapur, 112759",90,18,0,0
ORD01544,0,3,0,770.0,fashion,"Flat 4B, Church Street, Kanpur, 185449",90,9,0,0
ORD01545,1,2,0,810.0,electronics,"Flat 4B, Gandhi Marg, Lucknow, 484138",90,16,1,0
ORD01546,0,1,0,1350.0,grocery,"Door No. 5, MG Road, Near City Hospital, Kanpur, 380793",100,11,0,0
ORD01547,1,1,0,1070.0,beauty,"Gandhi Marg, Ranchi",40,0,0,0
ORD01548,1,1,0,560.0,accessories,"Door No. 5, MG Road, Near Water Tank, Bhopal",77,10,0,0
ORD01549,0,1,0,330.0,fashion,"H.No. 8, Gandhi Marg, Near Govt School, Lucknow, 439288",100,12,0,0
ORD01550,1,1,4,860.0,fashion,"Door No. 5, Ashok Vihar, Guwahati",67,0,1,0
ORD01551,1,1,0,1300.0,beauty,"23, Sector 12, Near Govt School, Nagpur, 504115",100,0,1,0
ORD01552,1,2,4,1050.0,fashion,"H.No. 8, Park Street, Jaipur, 492912",90,20,0,0
ORD01553,1,3,1,1270.0,electronics,"23, Sector 12, Guwahati",67,15,0,0
ORD01554,1,2,1,590.0,home,"23, Nehru Nagar, Pune, 579994",90,6,0,0
ORD01555,0,3,1,500.0,fashion,"Park Street, Behind Central Mall, Bhopal, 116377",73,22,0,1
ORD01556,0,2,2,430.0,beauty,"23, Sector 12, Near City Hospital, Mumbai",77,9,0,0
ORD01557,1,1,0,640.0,electronics,"Plot No. 17, Sector 12, Opposite Petrol Pump, Lucknow, 422218",100,15,0,0
ORD01558,0,2,0,630.0,beauty,"Flat 4B, Nehru Nagar, Patna, 643221",90,0,1,1
ORD01559,1,1,1,750.0,grocery,"Flat 4B, Church Street, Near Water Tank, Nagpur, 115768",100,21,0,0
ORD01560,1,2,1,620.0,fashion,"23, Ashok Vihar, Mirzapur",67,8,0,0
ORD01561,0,2,2,610.0,accessories,"Flat 4B, MG Road, Opposite Petrol Pump, Patna, 295734",100,5,0,1
ORD01562,0,3,0,420.0,home,"Flat 4B, Park Street, Opposite Petrol Pump, Mirzapur, 744665",100,14,1,0
ORD01563,1,1,1,1170.0,accessories,"Station Road, Behind Central Mall, Pune, 191674",73,3,1,0
ORD01564,0,1,0,700.0,fashion,"H.No. 8, MG Road, Lucknow, 551654",90,14,1,0
ORD01565,1,3,0,600.0,beauty,"Door No. 5, Lake View Lane, Near Water Tank, Lucknow, 748942",100,9,0,0
ORD01566,0,1,0,420.0,electronics,"Flat 4B, Gandhi Marg, Nagpur, 132591",90,15,0,0
ORD01567,1,2,1,300.0,grocery,"23, Ashok Vihar, Ranchi, 643683",90,12,1,0
ORD01568,0,2,3,1460.0,beauty,"Door No. 5, Gandhi Marg, Behind Central Mall, Ranchi, 596936",100,18,1,0
ORD01569,1,3,0,930.0,electronics,"H.No. 8, Gandhi Marg, Mirzapur, 696674",90,19,0,0
ORD01570,0,3,2,250.0,accessories,"Door No. 5, MG Road, Patna, 151304",90,3,0,0
ORD01571,1,3,0,1050.0,electronics,"H.No. 8, Gandhi Marg, Opposite Petrol Pump, Patna, 747335",100,19,0,0
ORD01572,0,1,0,1160.0,fashion,"Plot No. 17, MG Road, Near City Hospital, Bhopal, 651447",100,21,1,0
ORD01573,1,3,0,720.0,beauty,"H.No. 8, Sector 12, Indore",67,15,0,0
ORD01574,1,2,0,1740.0,beauty,"Flat 4B, Church Street, Jaipur",67,10,0,0
ORD01575,0,2,0,760.0,electronics,"Sector 12, Near Water Tank, Guwahati, 170716",73,14,1,0
ORD01576,0,1,0,280.0,electronics,"Door No. 5, Church Street, Patna, 308220",90,10,1,0
ORD01577,0,2,1,830.0,accessories,"Ashok Vihar, Near Govt School, Mirzapur",50,22,0,0
ORD01578,1,3,1,770.0,beauty,"Door No. 5, Sector 12, Opposite SBI Bank, Lucknow, 720673",100,10,0,0
ORD01579,1,3,0,460.0,fashion,"Plot No. 17, Lake View Lane, Mumbai, 652960",90,2,0,0
ORD01580,0,2,0,940.0,fashion,"Door No. 5, Model Colony, Bhopal, 325084",90,23,0,0
ORD01581,0,1,0,240.0,accessories,"Park Street, Bhopal, 748882",63,23,0,0
ORD01582,0,2,0,1210.0,beauty,"Plot No. 17, MG Road, Behind Central Mall, Pune, 564215",100,16,0,0
ORD01583,1,3,0,390.0,accessories,"H.No. 8, Model Colony, Near Govt School, Patna",77,4,0,0
ORD01584,0,2,0,370.0,electronics,"23, Model Colony, Behind Central Mall, Patna, 804669",100,12,0,0
ORD01585,1,2,4,620.0,beauty,"Plot No. 17, Station Road, Jaipur",67,9,1,0
ORD01586,0,1,2,860.0,beauty,"H.No. 8, Sector 12, Mumbai, 619038",90,4,1,0
ORD01587,1,2,0,730.0,fashion,"23, Station Road, Jaipur, 159391",90,11,0,0
ORD01588,0,2,0,430.0,home,"Door No. 5, Church Street, Behind Central Mall, Pune",77,7,1,0
ORD01589,0,3,0,490.0,beauty,"Door No. 5, Model Colony, Opposite SBI Bank, Guwahati, 430631",100,23,0,1
ORD01590,1,2,2,340.0,electronics,"23, Model Colony, Nagpur, 780530",90,11,1,1
ORD01591,1,2,0,580.0,grocery,"H.No. 8, Nehru Nagar, Near Govt School, Mumbai, 332305",100,15,0,0
ORD01592,1,2,0,1270.0,grocery,"Church Street, Near Govt School, Indore, 365142",73,1,1,0
ORD01593,0,1,1,660.0,accessories,"H.No. 8, Church Street, Near Water Tank, Mirzapur",77,2,0,0
ORD01594,0,3,0,1110.0,grocery,"Door No. 5, Park Street, Indore, 512079",90,17,0,0
ORD01595,1,2,0,1590.0,electronics,"23, Park Street, Nagpur, 523315",90,16,1,0
ORD01596,1,2,0,470.0,electronics,"Flat 4B, Station Road, Mirzapur, 292532",90,1,0,1
ORD01597,0,2,0,590.0,grocery,"H.No. 8, Nehru Nagar, Behind Central Mall, Guwahati, 474438",100,21,0,0
ORD01598,0,2,0,2450.0,electronics,"Door No. 5, MG Road, Behind Central Mall, Mirzapur, 121222",100,11,0,0
ORD01599,0,2,0,1580.0,fashion,"Flat 4B, Station Road, Near City Hospital, Jaipur, 581483",100,16,0,0
ORD01600,1,2,0,240.0,home,"Door No. 5, Nehru Nagar, Ranchi, 334221",90,5,0,0
ORD01601,0,1,0,840.0,fashion,"Flat 4B, Church Street, Near Govt School, Pune",77,16,0,0
ORD01602,0,2,2,670.0,beauty,"Plot No. 17, MG Road, Patna, 846125",90,1,0,1
ORD01603,0,1,0,1090.0,electronics,"Flat 4B, Station Road, Behind Central Mall, Mirzapur",77,7,0,0
ORD01604,0,2,0,430.0,fashion,"Ashok Vihar, Guwahati, 666720",63,13,1,0
ORD01605,0,1,1,400.0,accessories,"Model Colony, Guwahati, 229976",63,5,0,0
ORD01606,0,2,2,440.0,grocery,"H.No. 8, Church Street, Jaipur",67,8,0,0
ORD01607,0,3,2,470.0,grocery,"Plot No. 17, Model Colony, Ranchi, 769047",90,0,0,1
ORD01608,1,3,0,1080.0,beauty,"23, Lake View Lane, Nagpur, 614492",90,4,1,0
ORD01609,0,2,0,330.0,grocery,"Plot No. 17, Ashok Vihar, Bhopal",67,6,1,0
ORD01610,0,2,1,460.0,grocery,"Ashok Vihar, Kanpur",40,8,0,0
ORD01611,1,1,1,230.0,home,"Plot No. 17, Nehru Nagar, Kanpur, 653840",90,13,1,0
ORD01612,1,2,0,1220.0,accessories,"23, Nehru Nagar, Opposite Petrol Pump, Kanpur, 688590",100,8,1,0
ORD01613,0,3,3,1430.0,fashion,"H.No. 8, Station Road, Mirzapur, 650307",90,3,1,0
ORD01614,0,1,0,550.0,accessories,"Plot No. 17, MG Road, Near Water Tank, Mirzapur",77,19,0,0
ORD01615,0,2,5,560.0,electronics,"23, Station Road, Near Water Tank, Pune",77,14,0,1
ORD01616,1,3,2,870.0,home,"H.No. 8, Lake View Lane, Ranchi, 493497",90,3,0,0
ORD01617,1,3,1,1610.0,fashion,"H.No. 8, MG Road, Bhopal, 732477",90,2,0,0
ORD01618,1,1,3,850.0,home,"Plot No. 17, Model Colony, Lucknow, 756185",90,23,0,0
ORD01619,1,2,1,440.0,beauty,"Plot No. 17, Ashok Vihar, Near Govt School, Nagpur, 375197",100,20,0,0
ORD01620,1,1,0,250.0,accessories,"23, Model Colony, Near Water Tank, Patna",77,22,1,0
ORD01621,0,1,0,340.0,accessories,"23, Park Street, Patna, 642743",90,21,0,0
ORD01622,0,3,0,700.0,accessories,"Ashok Vihar, Lucknow, 237742",63,13,0,0
ORD01623,1,3,0,450.0,electronics,"Plot No. 17, Sector 12, Kanpur",67,8,1,0
ORD01624,1,3,1,750.0,accessories,"H.No. 8, Sector 12, Mumbai, 720341",90,18,0,0
ORD01625,0,1,0,480.0,electronics,"H.No. 8, Church Street, Near Water Tank, Jaipur, 271109",100,5,0,0
ORD01626,1,3,0,350.0,accessories,"Flat 4B, Ashok Vihar, Mirzapur, 445383",90,2,0,0
ORD01627,0,2,1,330.0,fashion,"Door No. 5, Park Street, Guwahati, 180210",90,17,1,0
ORD01628,0,2,3,1700.0,home,"H.No. 8, Park Street, Ranchi, 685581",90,15,1,1
ORD01629,0,2,0,1130.0,accessories,"Door No. 5, Model Colony, Opposite Petrol Pump, Pune, 467000",100,2,0,0
ORD01630,0,1,0,1880.0,accessories,"Door No. 5, Model Colony, Mumbai, 134939",90,1,1,0
ORD01631,1,3,0,920.0,beauty,"Flat 4B, Lake View Lane, Mumbai, 456297",90,1,0,0
ORD01632,0,2,1,510.0,grocery,"Flat 4B, Church Street, Patna, 312107",90,22,0,1
ORD01633,1,1,0,1470.0,fashion,"H.No. 8, Park Street, Patna",67,9,0,0
ORD01634,1,1,1,650.0,beauty,"Plot No. 17, Sector 12, Behind Central Mall, Nagpur, 355973",100,14,0,0
ORD01635,1,1,0,760.0,beauty,"23, Station Road, Mirzapur",67,2,0,0
ORD01636,0,1,0,650.0,fashion,"Flat 4B, Ashok Vihar, Near City Hospital, Indore, 784964",100,7,0,0
ORD01637,0,2,3,200.0,fashion,"Plot No. 17, MG Road, Mumbai",67,17,0,1
ORD01638,0,3,0,1740.0,fashion,"Plot No. 17, Lake View Lane, Kanpur, 377296",90,10,0,0
